product_name,category,star_rating,review_title,review_text,helpful_votes,total_votes,verified_purchase,cognitive_label,source_file,marketplace,customer_id,review_id,product_id,product_parent,vine,review_date
Solid Knee Length Short Spandex Yoga Leggings 3 Pack,Apparel,4.0,but they are fine. Very comfortable,"These were just as I expected for the most part. I did think they would be a bit longer, but they are fine. Very comfortable!!",2.0,2.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Blu Pepper Women's Chic Origami Shorts,Apparel,4.0,Lovely piece of clothing,Lovely white shorts with a unique appearance. Item arrived earlier than predicted. Am very pleased with this purchase.,1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
BCBGMAXAZRIA Women's Vicktoria Stretch Lace Peplum Top,Apparel,4.0,Four Stars,This is the first peplum blouse that feels like custom made specifically for my body. Very chick too!,1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Cool Punk Rock Sexy New Women V Neck Bodycon Slim Cocktail Party Club Jumpsuits,Apparel,4.0,I love the outfit the company was very good to me ...,I love the outfit the company was very good to me my first order was stolen they helped me with a refund and then I was able to reorder when I received the short set I loved it a lot can't wait to wear it on vacation,1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
New Era 9Fifty Leather Tag San Francisco Giants Snapback,Apparel,4.0,its fine,"It's not my favorite team, but I like the hat. Wish they had other teams.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Beachcoco Women's Maternity Comfortable Capri Pants,Apparel,4.0,Four Stars,"Seemed like a good product, but was to big for my wife.  Returning.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Izacu Flocc (TM) Womens Blending Chiffon Retro Long Maxi Skirt Vintage Dress,Apparel,4.0,but appeared pretty! material is okay,"returned it due to larger size. but appeared pretty!  material is okay, not great, not bad.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Carter's Baby Boys' 1 Pc Cotton 321g196,Apparel,4.0,love these sleepers,"little big, shrunk with a wash. love these sleepers though",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
GMINI Women's Camera Printed T-Shirt,Apparel,4.0,Great design,This is a ladies cut and is tight fitted.  It is very soft and the print is really neat.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Star Vixen Women's Plus-Size Spaghetti Strap Surplice Maxi Dress,Apparel,4.0,"Great, but I am a bit over-exposed","I am 90% in love with this dress.  It's a great fit, great color, great length.  The only problem I have is that the top feels like a string bikini.  I have a plus size bust and I am falling out of this dress.  If I wear a tank or something under it I don't feel so exposed but other than that this is a really nice dress.",3.0,3.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Aquabelle Women's Solid Sarong Front Swimsuit,Apparel,4.0,Fits and looks good.,"This fits as expected. The straps that go over your shoulder do fit a little weird, but it's nothing that is too distracting or uncomfortable. I would not consider this a plus size however. I am typically a M-L size shirt and a size 10-12 pant, I got a size L and it fits with little to no extra room at all. I can feel pretty confident in this suit.",0.0,0.0,N,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
OCHENTA Men's Hoodie Active Quilted Puffer Jacket,Apparel,4.0,"Medium = XL, Buyer Be Wise!","I loved this Jacket and was pissed I had to send it back. I live in NYC, need to order XL if you are a medium like me.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Gerber Graduates Baby Girls' Short Sleeve Drop Waist Top with Hemmed Double Ruffle,Apparel,4.0,so cute,My sister loved this.  Looks great with white leggings or jeans.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
TWINTH Drape Cardigan Plus Size Open Front Longsleeve Cardigan Sweaters,Apparel,4.0,Still love it.,Cute and soft but thinking I should have gotten a small rather than a medium. Still love it.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
V.C.Formark Women's V Neck Mermaid Beading Backless Long Evening Prom Dress,Apparel,4.0,Amazing!,I seen this dress on here and instantly fell in love with it. This product gets a 4 because I feel the measuring chart could be tweaked.  I measured myself and went by their measuring chart because they state that it runs in Asian sizes (small). I came across that I should be a medium. This dress took 20 days to get here on expidited shipping. It barely fits. I'm 130 lbs and medium fits up to 133 lbs. I'm also very skinny with only minor pounds from just carrying a child. So I am going to have to work off just a few more pounds to get this dress to fit with ease. Right now I have to baby the zipper to get it all the way up.,10.0,10.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Mrawp Women's Men's Black with White Faux Fur Ears Fleece Beanie Cat Hat,Apparel,4.0,Adorable however...,"It is overall adorable, it fits my head perfectly and it is extremely confortable. Unfortunately the fur in the ears is not very thick and looked like it was butchered slightly, however it is very soft",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
U.S. Polo Assn. Men's Big and Tall V-Neck T-Shirt,Apparel,4.0,do like the shirt just keep in mind when ordering may ...,"Was surprised on the fit, was a little tight and usually can wear anything in the size that was order.  However, do like the shirt just keep in mind when ordering may be a little tight.",5.0,6.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Extreme Men's Organic Cotton Pique Polo Shirt,Apparel,4.0,Good Quality and Looks,"My son likes his shirts very much.  The quality is good, as is the workmanship.  They wash and dry well and look nice right out of the dryer.  The colors don't fade and the size remains true.  These are so much better than other similar shirts I've bought for him that shrunk.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Genluna Lovaru Women's Sexy Crochet Chiffon Summer Sleeveless Maxi Dress,Apparel,4.0,This dress is sooooo beautiful!!,This dress is sooooo beautiful!!! There are a few tiny blemishes in the material. Looks like tiny little crosses in the skirt. But when the dress is just flowing you can't see unless you know they are there. So comfortable and I got so many compliments on it the first time I wore it.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Yougao Women's V Neck A-Line Knee Length Chiffon Evening Party Dresses,Apparel,4.0,love the dress,"It was said that this dress ran small so I ordered a size larger.  It really is two sizes too small, could have use a size larger.  Overall, love the dress.",18.0,20.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Borgasets RFID Blocking Women's Genuine Leather Wallet Credit Card Holder Zipper Purse,Apparel,4.0,I like the wallet,"I like the wallet, ordered one in Navy also and don't understand why that one is taking so long to be sent to me.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
TWINTH Plus Size Tunic Loose Fit High Low Short Sleeve,Apparel,4.0,Is a good quality shirt and nice looking but on the smaller ...,Is a good quality shirt and nice looking but on the smaller size! This may just be due to different brand!,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Calvin Klein Little Boys' Black and White Stripe V-Neck T-Shirt with Short Set,Apparel,4.0,Four Stars,Tee is somewhat large!  Short is somewhat small!,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Cotton Whisper Women's 4 Pack Cotton Comfort Stretch Boy Short Brief,Apparel,4.0,They don't roll up a little on the bottom like the picture and like other reviews say the button ...,They don't roll up a little on the bottom like the picture and like other reviews say the button hole isn't cut out  I got a 27 thinking it would be about an inch too big but it was really about an inch too small. Still pretty good for the price,1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Womens No Show Socks 4 Pairs - Anti-Slip Anti-Odor Bamboo + Bonus Laundry Bag,Apparel,4.0,These are great little socks,"These are great little socks. They don't slip off my heels at all, and they are low-profile enough that they don't show along the sides of my (admittedly narrow) feet. They are probably not for ladies with larger feet, however, as I wear a size 7(US) shoe, and they are perfectly snug.",1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Hollywood Star Fashion Women's Deep V-Neck Short-Sleeve Shirt,Apparel,4.0,I love the true color,"I was not expecting this top to be running small, but I can still where it. I love the true color.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Panache Cleo Marcie Balconnet Bra (6831),Apparel,4.0,Sizing does matter.,"I originally purchased this bra in a 38E, however, I was immediately dismayed by how much gaping occured at the top of the cup. I returned the 38E and switched to a 36DD and am MUCH happier. The wires are a little long and tend to dig into my arm pit a little bit, so I may try another bra before coming back to this one- but I do expect that I will be purchasing a second one soon enough anyway.",1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
4P Rainbow Women's Gradient Color Long Down Jacket Parka,Apparel,4.0,finally a beautiful puffy coat,"this is a wonderful coat if you manage to order right size for yourself & if your general body ratios are suitable for this coat.  colors are as beautiful as they look in pic, length is as in pic, & it is cozy.  i put &#34;too small&#34;, but thanks to other reviewers i received correct size for me which was 2 sizes larger than i would normally order for this type of coat.  regardless of your size in general, ratio matters, in that your arms, waist & shoulder width can't be proportionally large, for this style.  whole look depends on effective & attractive belt, gently cinching you in so you don't look like a giant marshmallow.  when wearing it open, i have that belt snapped together in the back through the loops to give it some shape & to keep from losing it, as i discuss below.<br /><br />minor quibbles:  i do wish belt was attached, because it would be easy to lose.  zippers & snaps other than those on the belt are a very yellowish gold.  i would have vastly preferred the graphite of the belt snaps everywhere.  zipper ends well above knees, but the snaps go all the way down.  the pocket zippers make it uncomfortable to put your hands in.  worst inscrutable thing is that the elasticized wrist inserts are a ghastly dull purple color that don't come close to matching the gorgeous purple of the sleeve generally.  you'll want to keep those tucked in or replace them with black ones.",1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Calvin Klein Men's Two-Pack Athletic Boxer Brief,Apparel,4.0,Not as supportive as you'd expect,"For an athletic boxer brief they're extremely breathable which is nice, but I expected more support.  Maybe if I went down a size I'd get the support I expected.  Other than that, high quality fabric/construction/etc. as CK normally delivers.  Just not what I'd use for athletics....",0.0,0.0,N,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Body Glove Men's Nukes Boardshort,Apparel,4.0,Very nice but.....,"Very nice. Fit well, but a liner would have been nice. I needed to purchase some briefs to wear under the suit.  After purchasing briefs to wear under these shorts, I have found that I rather like them without the briefs. I've gotten several compliments on them so I may get the same shorts in gray.",0.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
PattyBoutik Women's Ribbed Lace Up Back Long Sleeve Sweater,Apparel,4.0,gorgeous top,A bit tight but otherwise it's very pretty and gorgeous top.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Kubeer Baby 6pc 0-2T Toddler Stocks Leggings Boys Pants Tights Panties Stockings,Apparel,4.0,Good deal for the price,"Good deal for the price. We haven't had these for long, so I'll have to wait to see how long they last, but they fit well and serve the purpose. Also, of note, my prior experience with tights is that they don't tear (as one would naturally expect) when you cut off the feet part with scissors, and can be used with socks once the baby outgrows the size. The designs is cute.",0.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Shmimy Women 1 Set Sexy Lace Lingerie Babydoll with G-string,Apparel,4.0,The undies that come with this are useless; the top is very sexy,"The undies that come with this are useless; the top is very sexy, is really comfy, and fits great.",1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Moseri Borderless Men's Tank,Apparel,4.0,Four Stars,My friend loved it and will be getting more.  It fitted perfectly and looks great.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
ToBeInStyle Women's 3-in-1 Multi-Way Bra with Clear Straps & Underwire Support,Apparel,4.0,Does the job,Perfect for summer dresses. Fits as expected.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Lucky Brand Women's Plus-Size Lace Inset Top,Apparel,4.0,Yet another lovely garment from Lucky Brand,"Love this shirt, though the lace shrank a little on the first wash, so it's a little puckered. Also, because I'm a terminal klutz, the first time I wore it, I snagged the lace along the bottom hem and it ripped along about four of the diamonds in the lace. I was able to repair it with some matching sewing thread, but for the snag-prone sorts, that might be something to consider. All in all, though, yet another lovely garment from Lucky Brand.",4.0,5.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Tonsee Lace Hollow Woman Sexy Dress With Belt,Apparel,4.0,I ordered these as bridesmaids dress. We ordered a ...,I ordered these as bridesmaids dress. We ordered a size bigger than needed. The only problem is that are a little see through.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Leggings Depot Capri REG/PLUS Women's Best Selling Buttery Popular Prints BAT17,Apparel,4.0,...,The right pant leg seams to rise up on your leg therefore making them uneven and constanly having to pull them down. Other than that i love them. And there sooo soft!,1.0,1.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Liverpool Jeans Company Women's Cami Rolled-Cuff Drawstring Jogger,Apparel,4.0,"I like these, although I was sort of surprised","I like these, although I was sort of surprised, they're skinny jeans, or maybe jeggings, I don't know where the you draw the line between the two. They didn't look that fitted in the picture. However, the large fit me well, and I am often an extra large.<br />I was going to buy a second pair but they seem to have gone from 9 dollars to 34 dollars in the last two days so I guess I won't.",3.0,3.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Colorful Giraffe Women's T-Shirt by Spreadshirt,Apparel,4.0,Awesome t-shirt!,"This is an awesome shirt! I received it in the mail today and it fits as expected. It  looks exactly how pictured. The only problem was that the shipping was a little slow. Other than that, this is a great buy!",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Tommy Hilfiger Women's Belted Rain Jacket,Apparel,4.0,Four Stars,"Love the style , color and shape.",1.0,2.0,N,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Irish Clover Shamrock St Patricks Day Womens Shirt Large Green,Apparel,4.0,Cute shirt.,Cute. Seems little small for a large.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Festival Paper Roses Headband Leather Woven Floral Hair Band Flower Bridal Crown Hair Wedding Garland,Apparel,4.0,I love them.,"flowers were squished during shipment, difficult to straighten back out, I still wear them. I love them.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
LanLan Womens Chiffon Solid Party Ball BOHO Sleeveless Beach Long Dress YELLOW XL,Apparel,4.0,Chiffon Party Dress,The chest area is a size or two smaller and see through.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
Peach Couture 100% Cotton Mens 2 Pcs Warm Thermal Underwear Set-Top & Bottom,Apparel,4.0,Four Stars,My dad was extremely happy with his gift.,0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
made2envy Elegant Lace Nude Illusion Open Back Evening Gown,Apparel,4.0,More than what I expected,"Nice dress. I wear a size 4-6. I ordered a medium and it fits perfectly. The piping on the dress is a shiney faux leather which does take away from it, but it is not that noticeable when you have the dress on. The back is cut low to the waiste. You will be hard pressed to find a bra to go with this if you need one. Good purchase.",0.0,0.0,Y,1,amazon_reviews_us_Apparel_v1_00.tsv,,,,,,,
